Freq,Vis_Min,Vis,Temp,AH_Min,AH_Max,AH,Dist
73500000000,14485.8472359836,15488.92785,26.18255495,20.4390090711609,21.9392918564579,20.46060653,2964.51058
73500000000,71983.8597996487,74995.29291,20.92996117,7.19605298771861,7.93200542636479,7.612079086,2015.682963
73500000000,48648.7614542469,49729.55875,22.59164025,15.2130537228142,17.0070329356389,15.46407843,2955.372303
73500000000,57253.6231311432,57261.12253,16.89254231,6.80854930759674,7.48598288250563,7.075506998,2012.82806
73500000000,11260.0935536689,11600.19036,6.584245181,3.84286471525971,4.61382658652838,4.201790899,2019.198145
73500000000,68773.4885328527,73897.80433,6.359405667,6.54600458801756,7.12228117106636,6.652826227,4819.987273
73500000000,8963.73358674173,9712.796498,6.470875276,4.16050198334268,4.53236866713682,4.353682273,2021.601697
73500000000,62376.4371810332,63279.17964,23.20533593,10.802022567118,12.1133852821075,11.53693269,2960.148365
83500000000,43634.5831707915,48372.39263,24.10012562,9.7955796098128,11.1291945434453,10.38203994,2013.249844
73500000000,11354.1097391381,11715.46447,26.15733082,19.8883893375687,20.1840400035113,19.98179606,3970.257057
73500000000,9737.90659782701,10206.91889,6.851806573,4.64901215374118,5.35458067644182,5.130795429,2019.731505
83500000000,29779.4258641431,31268.35688,11.91108514,3.32288987760247,3.91274772041754,3.572320559,2014.106025
73500000000,19582.1201126928,19620.29728,29.06066049,21.6009771034467,23.5778205497352,21.84062319,3970.838534
73500000000,15580.9684382383,16597.43925,5.100147473,4.3565120507117,5.09611849317208,4.831664127,4820.445308
83500000000,74106.8270343999,75004.30348,3.671803696,4.2571131940904,4.40447691507318,4.346636662,4821.165896
73500000000,25700.7119402434,27501.93123,11.6231077,8.1289921220676,8.81313601363448,8.493684929,2019.793163
73500000000,19589.3937234203,20763.50924,26.97737027,20.6707063717006,22.1176719383272,20.73556076,3965.947136
83500000000,29000.6557427881,31891.817,15.73524142,5.59597012786809,6.21564265927238,5.915458728,2016.132672
73500000000,12976.6431525428,14064.40723,29.4318035,16.8415838886493,19.5777148885234,17.85890271,2118.698719
73500000000,10793.1377724478,11875.73012,3.330440226,4.12692908836847,4.69502569151544,4.529755375,2018.409109
83500000000,5009.60311355105,5052.364757,7.591550607,7.29339843363431,7.69185293754398,7.411274265,2583.760393
73500000000,13998.7008405085,14727.02085,27.84536784,20.5675817238926,23.8445484133873,22.17031663,3965.710139
73500000000,27415.5746796653,27449.02764,29.4963656,17.353584369422,18.9061358564032,18.88206763,3967.896442
73500000000,29105.9423733412,29614.562,16.14061647,12.5440691504666,14.5219191635676,13.24741029,2957.462895
73500000000,56784.2070384374,57604.69763,5.393697099,4.78303435536507,5.50332852535996,5.25739032,4823.607933
73500000000,60342.3587248028,61669.78163,3.013891623,4.32706986385075,5.01223453170459,4.682849501,4825.653027
83500000000,53553.0274363155,54316.72183,22.24225287,14.0770145536724,14.7631028797554,14.35432614,2958.226371
83500000000,12224.2838780465,12460.04171,-1.287067143,3.54511340916263,4.12587541776907,3.883557788,4824.962171
83500000000,30927.3450477116,32991.41428,22.30299916,14.882751023356,17.1857050230604,15.86818531,2958.071964
83500000000,11495.4026871591,11496.00364,-3.813394101,3.14851731253672,3.65231203986764,3.400053176,4826.936857
73500000000,54636.1386394619,54736.61447,27.76903774,22.9131102467069,24.920452680028,23.13923112,2964.191252
73500000000,15625.1699123708,15712.09811,-2.954788262,2.92114938672049,3.34412246138338,3.232986126,4823.609495
73500000000,54565.7624479879,60397.24569,13.350714,10.2567505704778,10.6865638717845,10.46187228,2013.854372
73500000000,69235.9847391523,74995.44266,10.88285299,1.55968112761396,1.80137693305066,1.642783963,2014.512989
73500000000,56076.3241791261,57712.48444,24.11830804,19.0312601257531,20.4257433004954,19.07265077,2116.565174
83500000000,68176.8228675279,74995.62425,6.487575708,5.61023852300378,6.33068776001562,6.036265299,4822.731713
73500000000,73981.2262186804,75002.38135,9.005346076,6.43145992273263,6.94685331697897,6.751538817,4826.33649
73500000000,23081.0633998675,24195.82041,28.70389801,21.7293186659129,23.2884644291164,21.84261404,3962.452366
83500000000,50238.0923150145,50976.13215,8.760753589,6.79869557556532,7.58522965485084,7.511967223,2016.714168
73500000000,74692.9342866039,74998.31016,23.17782213,7.94792383552913,9.11130322576212,8.303204822,2956.552481
83500000000,74207.1656396645,74996.87996,4.745028438,5.23466647464183,5.86592976996932,5.544192986,4827.23665
83500000000,69903.224580457,70303.59193,5.516678587,5.07086463208828,5.28033274654144,5.243468162,4820.989792
83500000000,9809.09913101174,10111.18888,-1.066266895,4.1900316421442,4.49953056372775,4.236601344,4820.910939
73500000000,47231.8517979884,48255.68928,4.007602294,4.85129532364685,5.59321437196486,5.258883713,4825.630173
73500000000,38570.4003697249,40486.29587,4.574751452,5.57946869908517,6.13909394246281,5.756016653,2015.113244
83500000000,41229.8768649988,42645.1898,29.30376903,17.4374803333949,18.7161911864768,17.48259582,2960.164304
83500000000,30758.8155839844,34161.12656,0.306650137,3.11035188310054,3.33499620774779,3.123329594,2017.795912
73500000000,59773.7343076625,64544.7969,21.92529923,9.39208944546751,10.6019248727234,9.648540902,2956.888765
73500000000,17176.4049806713,18140.8714,2.334543756,4.33412104381565,4.84074285518229,4.455964076,2018.09047
83500000000,40879.7930221708,44507.71682,22.65953652,14.5584732379755,15.2063549761859,14.67240744,2957.078649
83500000000,56904.8917962522,62647.40847,30.2388611,19.1283888976663,21.1256079132094,20.97615882,2955.597516
73500000000,21423.0595402033,21982.61732,1.042910917,3.4666482540288,3.6862424342836,3.58564028,2016.221215
73500000000,60831.0975652325,63289.61557,6.753602052,6.15464673112883,6.47750038475315,6.220879757,4827.734539
73500000000,45115.128803531,48428.3985,13.33084516,9.98868521022234,11.0361605984598,10.32506356,2012.06281
73500000000,19039.1341266482,19088.28695,16.31521768,4.67141261513967,5.11694939256188,4.949809856,2017.503371
73500000000,5134.18552320191,5386.043892,5.112872057,4.7630859120623,5.30904946247684,4.828267327,2016.949225
83500000000,65770.4518169476,70852.863,23.68378035,6.93639769138713,7.74887595341146,7.322480289,2956.132138
73500000000,26659.0474622455,27753.41494,5.877424648,4.20115729828078,4.93919602489594,4.581923959,4820.767523
73500000000,50181.1014210943,54938.84674,23.78212162,14.1852436202916,16.0276186492383,15.55561152,2964.16135
83500000000,72611.1325169444,75003.07283,17.52347458,2.56710965885692,2.91783411444061,2.798607704,2020.626926
73500000000,15482.5823646259,16593.50519,4.999373395,4.77081416835155,5.15300707850344,5.131577067,4822.042051
83500000000,7212.43962836673,7350.753318,6.63719747,4.48815738060624,5.18219900175024,4.965098774,2012.949641
73500000000,68460.1723730078,73236.12029,13.1101732,4.64597601248979,5.41813578415787,5.001056895,4826.722764
73500000000,12521.1165418672,13151.86971,13.10086416,4.59421536839256,5.16298415605682,4.82804103,2014.590112
73500000000,8368.58115331333,8963.124261,5.349748666,6.33645045719019,6.79862625060331,6.616530802,4823.792885
83500000000,49101.6003119098,52517.68291,4.922407002,5.00220868965481,5.28484799274977,5.210743915,4821.50701
73500000000,46017.2472926982,48987.00391,4.587199952,3.70569390028558,4.09784411634042,4.064977403,4821.930638
73500000000,67834.6581777715,74997.87514,16.03372213,5.15922490118269,5.86152479384586,5.658873792,2958.090903
83500000000,50289.3230984945,52492.33376,15.47330623,11.9627915748298,12.8457899924447,12.16881929,2017.311454
83500000000,72549.1483493153,74995.41026,3.998889073,4.53764585370788,5.06091190463354,4.705681315,4825.308392
73500000000,26211.9213851132,28276.62702,24.49160532,15.8620463150539,17.6138635117848,17.492115,2959.125367
83500000000,64199.3063339444,68502.99223,20.87758863,8.68261703077942,9.92845175731002,9.392370827,2961.405433
73500000000,57325.8673781478,58411.7232,20.68648493,5.67669264528161,6.28514469943852,5.761801943,2019.798854
83500000000,23140.4495997028,24520.00805,7.856433213,5.24757776396781,5.63938589742617,5.288141603,2012.081096
73500000000,42367.3760007029,45997.33306,2.019690542,4.27097800385031,4.6804877597321,4.336912374,4823.782488
73500000000,30026.9239337922,31897.86497,6.685148926,4.43405886970519,5.02298703772567,4.853523434,2017.204086
83500000000,61429.7405834507,66861.36565,9.054344981,2.08173914496536,2.19639455141596,2.089124287,2017.273904
83500000000,51359.2267923116,55032.19039,22.28011957,14.8529760533389,15.652145152775,14.88862407,2960.178041
73500000000,12343.7101131741,12961.89187,30.07798431,21.0144131789617,23.6925464958312,21.93757307,3964.780618
83500000000,59048.4889637607,62705.32365,23.48034152,10.6548684296806,11.4439240933606,11.24816971,2964.740483
83500000000,73291.9628904466,74995.33012,12.99884368,6.95231490778377,7.92693699561403,7.288012137,4827.964807
73500000000,40305.3595454906,42648.20493,6.061706542,3.03347437356338,3.23141523825571,3.04847584,2015.637482
83500000000,70852.7079440289,75002.11516,7.892047133,5.44698124813412,6.01410066118122,5.819085426,4820.36113
73500000000,36295.1654976385,36380.52108,21.81342568,17.4329929915392,19.6732489376019,18.25701182,2963.810392
73500000000,14842.5772836457,15173.2588,16.55293095,10.8010078480066,11.981677913411,11.12677161,2586.315359
83500000000,68874.9086235334,75000.71298,7.068210062,4.44491593572101,5.15782227711607,4.706110614,2020.675684
83500000000,12595.5274976432,12752.64911,1.286083982,4.69524064875397,5.34621210066296,5.150699665,4822.711602
73500000000,4639.09643197078,4978.040246,3.063953661,5.68777943354345,5.85145467418853,5.730884657,4826.123095
73500000000,69606.7870370044,75003.37722,6.541706188,5.76178209193926,6.37854614613258,6.186513008,4823.622025
73500000000,13458.355879811,13906.10672,-1.693137131,3.63408345276427,4.09148216906706,3.97850308,4826.676001
73500000000,69108.1728427749,75000.04517,20.12390066,10.4778122236689,11.4239200459961,10.92358096,2963.763508
73500000000,51151.8923413046,55862.76755,28.09549944,16.5963504914386,17.6951053221083,16.76129063,2113.291787
73500000000,14492.5918260348,15306.98873,4.088704035,4.51831485577127,4.81970312352839,4.563630599,2021.417675
83500000000,68831.8081834808,71630.61761,4.776030032,3.98927174823781,4.46643488706524,4.079647776,4820.739899
73500000000,35177.5751137015,38324.95411,2.488840152,3.93630787606455,4.560009906336,4.1902719,4825.969392
73500000000,69198.9257762433,74998.30192,5.439276046,2.93608505301207,3.24861327446287,3.02019045,2015.372331
73500000000,16960.3798370966,18562.86618,11.7917448,6.3015760577318,6.96061679166863,6.74119817,2013.144889
73500000000,62496.1346156323,64751.2944,18.33803341,5.82026683119892,6.14997954316542,6.06834357,2963.901564
83500000000,17365.1673248071,18232.46542,-2.137562981,3.34444936611411,3.46224257641184,3.370007142,4822.686014
83500000000,9517.84613829601,9771.087209,24.50273043,20.1572794433631,22.8799574132743,21.39502141,2955.513546
83500000000,17203.6979826414,18108.01473,6.297162371,4.58567452667323,5.21745793242458,4.751668697,2012.551033
83500000000,43809.0134555147,44019.32735,0.805300809,3.95187871461419,4.02005269639561,4.008061643,4825.923853
83500000000,28727.7662412534,30654.46233,25.33641329,20.7456108954935,23.5934924966986,21.90143436,2964.868129
83500000000,39703.7396962568,42696.02724,1.926332884,2.93982812013113,3.18148324611849,3.133936414,2020.808449
73500000000,63169.7605539801,66984.65239,24.83696539,14.9294937978271,16.6657607653678,15.71781819,2120.818831
73500000000,71907.2024135713,75002.03699,11.69595722,2.60512058351724,3.02701001582056,2.878610617,2018.560802
73500000000,34714.0999232462,35634.48151,9.652952891,3.57399340734899,3.9177343904579,3.660566128,2014.511939
83500000000,68278.9794804553,72677.92175,25.81697325,14.1960748595041,15.6054284208168,14.22340531,2955.476699
83500000000,24243.2230298675,24568.69994,2.096677213,3.16908560256803,3.49844078842993,3.394466696,4821.080336
73500000000,25614.897310322,26739.50834,20.5372547,14.5259389017712,15.9137874730668,15.03227051,2955.964267
73500000000,71163.4282148452,75000.39923,6.443021262,4.91868404797702,5.37611627315649,5.137623295,4827.454643
73500000000,68810.3535016541,74996.65643,6.977757354,5.75786992670079,6.43683830500125,6.372581957,4824.123783
73500000000,68436.1218123999,75004.96823,4.028978571,3.31657687411327,3.77978040672524,3.656610401,4821.941822
83500000000,10546.1542909208,11644.03396,0.449068058,4.43610244403544,4.87975725182445,4.479180187,4822.086226
73500000000,30349.6081103716,31498.18192,1.786906524,4.18577326910216,4.37705997247193,4.204366697,4819.227975
83500000000,39413.5033605863,43453.6754,23.31935726,17.7768263878413,19.4323457537142,18.73819088,2957.040745
83500000000,3721.57880734738,4068.246315,12.8809924,8.58247965412151,9.65182242928113,9.031763031,2585.697232
83500000000,18760.0099602997,19304.15322,4.64365873,4.40909349838226,5.34386995049424,4.861253849,2021.995294
83500000000,6436.37225544673,7070.833136,0.28988359,4.44774495085647,4.53690535159257,4.516754094,4819.193681
73500000000,69403.1808969356,75003.02061,9.261048544,5.02028948492307,5.40405531475961,5.321749286,4827.459102
83500000000,40614.8077347909,43797.69272,22.66336113,17.2362726654578,20.2669085039777,18.90752884,2112.474834
73500000000,73543.7587230617,75001.65349,6.238832188,3.96680668483258,4.11667517225437,4.004048224,4819.134577
83500000000,45501.7005598208,47342.8596,4.084033082,3.62495423577057,3.74252585908089,3.667973245,2013.482814
73500000000,8990.97434778362,9841.316057,13.80771835,4.87345631358039,5.26105540040648,5.115211452,2015.136746
83500000000,72219.1578206931,74998.19655,6.25741101,2.69485573051075,3.13315122504114,2.955295896,2018.026446
83500000000,68034.3930794501,74999.33711,23.93954461,7.41246195227352,8.02404665795323,7.611088981,2017.418379
83500000000,16387.2116896013,16550.87635,5.018411644,4.34057262582674,5.10695288592662,4.703119803,2021.571206
73500000000,70364.8698763354,74998.17044,0.108108294,3.36702464786006,3.84023862337142,3.493437203,4821.527959
73500000000,33003.8788251087,33107.16155,22.9158378,8.71889090514267,9.05275051081508,8.90487512,2014.501016
73500000000,74070.1614742997,75002.48612,3.628586303,4.82296075207921,5.05004623996351,4.956785071,4820.466964
73500000000,55830.4908346813,57075.35083,15.46408109,8.39519537906404,8.61644936761193,8.588593718,2960.82314
73500000000,45940.4301834744,50877.61372,4.538006734,4.92751099234512,5.05543481641234,5.008131954,4819.262043
83500000000,35207.6130407641,35319.40825,4.056080122,3.23883718756243,3.54826689617682,3.272661139,4825.893991
83500000000,11045.2961437935,11834.68765,9.114877761,3.92718104186968,4.36219723585426,4.152582445,2016.035674
83500000000,3969.31474437299,4070.38959,9.847520197,7.24811241483754,8.18158843648071,8.028667694,2018.831039
83500000000,27915.3162022493,28003.05038,23.81215721,14.3716233032141,15.2829443579403,14.59107751,2021.176995
73500000000,12717.2430833382,14080.16769,-1.455816625,3.39029793038735,3.77268699628623,3.496805665,4825.136327
83500000000,9622.3708476736,10513.74838,-0.881059005,3.85866880568769,4.29583782670989,4.058912307,4823.461868
73500000000,19443.3942822046,21422.54101,6.485739034,6.58676186088278,7.2049584890016,6.851726414,4820.90702
83500000000,71386.0060308093,74999.03805,10.72403341,4.7799325947016,5.51543907918742,5.129917762,4823.61974
73500000000,60233.6520785615,65411.33074,1.998892133,2.44451030530336,2.64694073513185,2.468887531,2019.404887
83500000000,30758.7918991798,33036.07245,24.2364598,17.7974020385003,18.9968619075192,18.01520681,2112.934014
73500000000,7887.20329678214,8097.518542,24.95271639,20.8720713662164,23.0262447370463,22.16743133,3962.207149
83500000000,69846.1117307906,74995.81966,6.844789831,6.09567089736045,6.59377648018347,6.33802635,4827.594992
83500000000,56748.3484146068,58935.66743,19.24374756,11.3093079631995,12.6740252799845,11.73211424,2964.087658
83500000000,28052.9901805204,29882.53401,28.80898756,19.4981512791873,22.4322995834248,20.45603403,3965.983305
83500000000,27994.2342194981,30397.8298,14.49773788,6.82963558875286,7.66018625768388,7.304441311,2585.502704
83500000000,66179.742970869,72483.30142,11.52651588,4.93956953533525,5.49219490876066,5.019935208,4825.166359
73500000000,24409.3625699543,24514.56145,27.49574175,22.4308764993044,24.332191797515,22.99278892,3970.696718
83500000000,62297.2806018846,66354.70853,15.64341317,9.989851148896,11.3362518201236,10.94705211,2958.211286
83500000000,35523.393017767,36831.64974,33.41226234,18.68209391971,20.701208165545,19.11276195,3971.195225
73500000000,70273.7622010199,74995.80157,2.472600883,2.4966897851057,2.76906766923587,2.639223679,4826.209498
73500000000,50596.7382548483,53104.49575,28.70193125,17.4133570778868,19.0560759496942,17.97266772,2962.69292
83500000000,54280.0299384533,56521.6165,22.6006296,8.65075056376351,9.48852210950198,9.00365535,2020.37099
73500000000,72205.9174555411,74999.35483,6.230416232,4.88666915570679,5.38070589815934,5.29132494,4826.489552
83500000000,26635.1423581519,27882.43781,3.171288165,4.80955194764564,4.98443735389791,4.88287824,4818.531724
83500000000,31512.5764590217,34525.28707,14.4171617,8.70738418376408,10.0326518414411,9.408822165,2021.861682
73500000000,34946.5448034094,38498.73724,24.08888458,15.5076349740093,17.2267647009948,17.17794702,2964.706287
73500000000,25003.3414846679,25873.26339,2.31155849,4.92318440729238,5.37957194402617,5.118826932,4824.34086
83500000000,71156.2171976437,75001.74669,3.251397564,4.7535185115452,4.97817070844306,4.849097211,4824.595701
73500000000,21519.5074759985,23531.03131,14.01528403,9.007482230133,9.68095744282998,9.309866467,2586.236179
73500000000,41766.7867103602,44663.61254,3.83066463,3.17386537490006,3.24182452550966,3.212194948,2015.327087
73500000000,31715.6699460634,34106.42758,1.602788281,3.00156765073312,3.31433773321807,3.281564043,2019.309867
73500000000,13811.462602174,15257.63649,29.23874078,22.7162704567844,24.0754625106191,23.3541368,3966.450988
73500000000,38213.1940216638,38581.2198,11.79877037,4.93326197428981,5.81099982941261,5.476379282,2014.115224
73500000000,29948.7895067733,31212.93798,-1.148892198,3.24079197719908,3.77787380951455,3.476474146,4821.442867
73500000000,20293.5096433562,21018.3107,4.063415023,5.41646899274841,6.03223292669316,5.584084132,4820.896478
83500000000,59008.2788957517,59273.12648,19.21857453,13.5687829091121,14.7416953674038,13.81577472,2964.277668
83500000000,2061.936412183,2177.249379,12.18280185,9.41142955237497,9.6908969010762,9.605099729,2592.326419
83500000000,35621.7307739539,36645.11165,7.202560436,5.59320294241353,5.87648023947781,5.821450033,4825.11999
73500000000,4031.7799680007,4240.501523,-3.811238033,3.28359029946302,3.87636870298084,3.580104226,4827.900857
73500000000,21735.27814237,22567.6061,0.901327307,3.69251283832054,4.26470308553393,4.075489184,4818.065573
83500000000,67748.352737021,74996.65045,12.90563987,7.23409872056857,7.45333260699592,7.306798708,4819.382932
83500000000,21803.27651274,23815.12675,22.24484679,14.2766189554223,17.0110689211217,15.49785786,2956.881741
83500000000,11492.9538475416,12114.20167,2.875031095,5.3095713770121,6.01894591531677,5.822864939,4819.774588
83500000000,45316.6183145271,46354.21194,5.604257656,3.17526897968754,3.45756610584007,3.391560006,2021.883641
83500000000,47148.1371471559,49418.63122,27.9255895,17.8868768444444,19.1445301760812,18.31462664,2116.777074
83500000000,46531.2635086396,47496.00922,16.48803276,12.5604239367964,13.5353329393487,13.44918494,2963.476095
73500000000,33132.6770770354,34380.373,20.49134014,13.947869899328,16.812952925289,15.45716587,2958.042605
83500000000,72427.2397945278,75002.16653,4.56845177,4.52954808662498,5.1925498137749,4.814621782,2013.317304
73500000000,68985.9136177716,74996.66734,4.750583994,3.91838823470723,4.4211152898789,4.097920288,4820.792382
83500000000,36385.7608782876,37877.69063,26.6200803,16.3311553922055,18.1897676798198,17.99950192,2115.418073
73500000000,25840.8047828117,27805.31733,19.68489985,15.3048425706825,16.3775754530565,15.94563788,2955.757669
83500000000,6322.94354928978,6357.856723,14.85079542,9.85424197240728,10.7397252140346,10.38398699,2585.252488
73500000000,26223.1642879774,28038.97946,28.51820163,19.41968881959,20.4424480662587,19.7151976,2963.401751
83500000000,71521.1983895562,74999.51266,22.99027364,7.72368024903939,8.86159319333665,8.173699616,2959.136393
83500000000,25495.850864108,27743.41833,24.55681915,17.0355132785933,18.3470567070268,17.72794497,2958.258011
83500000000,14993.5786747031,16382.44157,1.804871694,3.87769138365272,4.45471469670604,4.14491677,2016.544189
73500000000,69277.2347662591,75003.17789,11.74766797,2.45255969715515,2.83106114175309,2.58711865,2014.408176
73500000000,46382.2455795573,47133.30346,26.4897464,16.6844014978058,18.0702544507061,18.01944499,2115.896406
73500000000,73677.3907604731,74997.90054,4.155095287,4.32640662245444,4.74847307861368,4.383932035,4821.839375
83500000000,72710.640711214,74995.38984,5.704832268,5.32291968787078,5.55415547850102,5.523081577,4827.104374
83500000000,6213.56934116608,6801.99769,9.447743941,6.63668243995403,6.89566838849339,6.781287021,2019.612679
83500000000,25280.4734208086,27474.91314,2.099748138,4.41811593863435,4.79394462396015,4.464669034,4818.568111
73500000000,30158.8224857658,30180.36437,5.714854441,4.83936369954575,5.37148163398635,5.308126252,4818.431801
73500000000,49312.3496865769,51999.56904,1.939858703,3.01254143075671,3.32305668164442,3.081628922,2013.048286
73500000000,73565.0581723391,75004.51672,7.006218975,4.84564365340204,5.59511414714128,5.179242571,4818.868644
83500000000,71049.3109635938,74995.41884,11.92223812,2.72029179906251,3.09512540789842,2.927255554,2018.090611
83500000000,37432.6991309372,40772.8271,19.44522573,15.8188248173746,16.8216084929259,16.15352992,2959.317013
83500000000,7115.93061335477,7744.257123,13.62378269,5.4398860872944,5.84054541248239,5.528321741,2020.249911
83500000000,38329.2332544932,41030.54019,5.085144144,5.60146396688878,5.71865415349333,5.624436237,4822.612199
73500000000,63663.7981576915,68536.42322,23.17069743,10.5040396916597,11.9191197300177,11.1663573,2964.441445
83500000000,32042.3288717098,32549.2768,15.59170536,6.14603390212634,6.59655777880065,6.259132085,2017.662682
73500000000,73999.5257340556,75002.19776,21.72193459,5.83421246241052,6.83665190343199,6.443238814,2962.054842
73500000000,16759.2963949419,18009.27329,6.497667954,5.8233371881829,6.43275477062432,6.396363618,4818.361385
83500000000,66404.3115694989,73664.28712,21.94572413,11.3962012606159,13.0879311247788,12.07543237,2958.313703
83500000000,4383.93461698573,4513.164675,3.94509956,5.74872620577917,6.79594413717879,6.218794684,4822.361081
83500000000,70597.9959158177,75000.19898,1.989173006,3.64561531609227,3.9894534533568,3.742527913,4823.03182
83500000000,70227.095902742,75004.42115,5.726521981,2.13952457328526,2.33993070396106,2.175646517,2012.731613
83500000000,42456.1791401811,43723.03988,23.9866146,17.3755543556589,20.4101518495022,18.98215235,2957.150867
83500000000,26025.8951288466,26570.05522,23.83742272,9.32797780049141,10.5826808863328,9.970848591,2586.568724
83500000000,36123.1532568005,36236.70356,4.620919872,5.5424626765115,6.11139215930773,5.917948191,2015.033039
73500000000,68734.3033663269,75000.12665,9.922492937,3.76134883628582,4.19536049284787,4.064676218,4818.358984
73500000000,16105.0859728977,17348.72486,5.835313702,4.66659273986842,5.09040332501624,4.825654099,2013.0998
83500000000,54323.7587678721,55158.84836,1.798749,4.27753939381503,4.6391347921243,4.55139827,4827.906205
73500000000,68710.6205653538,75004.21275,10.42619693,3.21153178485526,3.28631567482951,3.261275642,2017.311488
83500000000,12583.3986033138,12974.83446,10.47035047,7.35010135078693,8.24477196174184,7.757224502,2021.222055
73500000000,7101.43996165318,7308.603279,-1.225970386,3.61380218349007,4.06202553905537,3.87970334,4818.755335
83500000000,56784.9535999212,57078.12432,20.35628963,14.8393722392136,16.1440756594675,15.05214275,2955.377809
73500000000,31216.8623916764,33286.22192,4.893108024,4.47296800616941,4.60491930454706,4.519307623,2013.57772
83500000000,25535.8276021212,27166.11477,-2.384468369,3.42319701873384,3.87575326277226,3.563351172,4826.650099
73500000000,66933.3599827801,72542.00608,8.317496679,4.73889364474213,5.47549690115723,5.026109119,4820.86602
83500000000,42628.0539585659,46995.06454,15.91071552,11.2659471695148,13.0337308516878,12.01431839,2960.343371
83500000000,25201.9891848826,26953.99413,2.331086186,4.24147949302781,4.36559257301482,4.257239877,4821.657144
83500000000,70063.5682085557,74997.42981,13.2690182,8.04330909075891,9.25544659903962,8.52436942,2958.844113
83500000000,74785.4186069799,75004.3031,3.678386436,2.37440141172457,2.7188315909892,2.542897833,2015.946648
73500000000,68500.3532613452,71113.57258,8.783425063,5.07307643101474,5.34732009373408,5.155614851,4827.258452
73500000000,13669.6823496318,14337.26127,21.51359239,11.5998679260615,12.3906859559848,11.92123342,2012.815321
83500000000,69883.0709472763,75002.94461,24.67633622,17.6951864796323,17.9210224468845,17.73331194,2119.895764
83500000000,67649.6467225794,74371.32187,5.737853488,5.63078358614436,6.23382043615114,5.871425498,4819.875027
73500000000,28685.3341423562,31367.78964,4.553915738,5.06252510859553,5.3828995910028,5.217590466,4822.046466
73500000000,25200.4795963672,27528.20176,4.369829586,4.96728236366068,5.7555479063357,5.24838164,4820.425886
73500000000,67559.5232995397,70291.43465,28.48353445,15.6561824943049,18.0383876706174,16.50280659,2958.059756
73500000000,16310.022676911,17076.23885,-1.155449688,3.27132290428481,3.9642332070163,3.60959621,4821.766114
83500000000,74715.2388548075,75003.9467,1.694642363,4.38214711765034,4.71327076557629,4.456993772,4825.796858
83500000000,69875.9301293569,74923.74808,20.21939633,8.56066438465261,9.7350335341114,8.884082018,2019.163209
83500000000,71266.0513017139,75001.73595,23.71129158,7.51526981730032,8.89384317155224,8.308700017,2960.28395
73500000000,69147.0327218347,73363.55401,30.32826494,17.534142070526,19.6173246297104,19.20347128,2959.076422
73500000000,10437.634893157,11410.68258,25.44393961,20.0860003876914,23.3401741621799,21.63879153,3962.583088
83500000000,6599.67287394301,7280.401304,12.19583926,8.54066733287218,9.51630207931413,9.132683605,2589.872861
73500000000,72490.7178400552,75001.63974,29.83951845,19.1272787270568,21.5315567103883,20.97923843,2959.057057
83500000000,69041.1253419647,74999.72412,20.41759194,9.06439727040421,9.57640790919537,9.503440854,2962.030376
73500000000,46082.7501188281,50553.62695,26.16766267,16.4975383707004,18.496532313136,18.1132139,2955.481005
83500000000,69329.0156186958,75004.23676,4.735089244,5.16536489457016,5.63281715486927,5.507280672,4821.425238
73500000000,25746.032137191,28017.63779,22.77817423,15.3886847817903,16.7442523302623,15.93307625,2957.858863
73500000000,30949.6790809619,31545.43051,14.83396487,9.96744422989207,11.8273461659305,10.92452005,2021.898487
83500000000,72872.5453998406,75002.04121,8.916713925,6.13404072501593,7.13315685369746,6.524033427,4825.982983
83500000000,52562.6687844401,55326.60553,7.334720142,2.71700334846824,2.96210763234014,2.793012362,2014.039838
73500000000,5751.59737631736,6017.92108,0.769333744,4.60269186789852,4.71216933446899,4.643578394,4820.651696
83500000000,56101.7292076849,61396.15373,24.6564471,15.8457266253973,16.998234060884,16.91696982,2961.490298
73500000000,7634.19690361899,8293.251356,6.365630775,6.20554259334119,6.53175305956009,6.212133939,4820.888534
83500000000,15432.6203660318,15895.14445,26.6361287,13.2898671835332,14.4613110868632,13.34246205,2016.058411
73500000000,68606.4685318246,75003.21783,4.114602256,4.45976558279586,4.7235585581697,4.485346353,4823.71077
73500000000,71577.7040369688,75000.1564,1.402985098,3.73844750770274,4.2113390679682,4.008884414,4819.197364
73500000000,20116.0224411318,22148.37733,2.191942232,3.56114600780731,4.23472995810816,3.946753232,4822.494034
83500000000,21248.9129281951,21823.11026,24.78383236,19.1882677910131,21.781154257555,20.96036615,3963.69924
73500000000,9519.50909252468,9971.398761,24.87622602,19.0920793039651,20.9246778859644,20.20259816,2112.847653
73500000000,73705.7020825637,74997.40266,15.5572779,8.58829137644987,9.99270402062473,9.329475837,2021.484293
83500000000,70071.6765037224,75003.95799,14.48767435,7.1999746991157,8.5227354902502,7.881228358,2021.678679
83500000000,17073.2592876763,17668.03116,5.205213767,4.27276009021944,4.7714824447333,4.679993222,4824.16402
73500000000,3076.29038738748,3108.250042,8.945493634,7.42971882548688,8.10673228508142,7.972255797,2012.806112
73500000000,29966.0993474634,32390.35108,25.16818821,19.8138362272686,21.9452753457944,21.88228912,2957.047405
83500000000,46664.1527735454,51795.82775,7.123619139,6.28578742770485,6.58894660863808,6.289751195,4818.378756
73500000000,70791.917260043,75003.03743,11.80241454,6.30808073940034,7.02403554971024,6.612577599,4820.950425
